SkillName	Property	SkillId	SkillType	SkillForm	StartPosition	Kind	SkillStyle	SkillGenus	ReplaceType	AppendDamageP	ShotNumber	FactionLimit	RouteLimit	SkillIcon	PreCastEffectId	ManCastSnd	FMCastSnd	StateSpecialId	StatePriority	StateTime	IsNoClearOnDeath	StateType	IsAura	LRSkill	NeedShadow	AttackRadius	IgnoreDistance	MslsGenerate	MslsGenerateData	ChildSkillId	ChildSkillLevel	ChildSkillNum	IsMissileSkill	CastActionId	EventSkillLevel	IsMelee	WaitTime	ClientOnly	SkillCostType	CostValue	TimePerCast	TimePerCastOnHorse	IsPhysical	IsDamage	TargetOnly	Relation	IsUseAR	StartSkillId	FlySkillId	FlyEventTime	CollidSkillId	VanishedSkillId	HitSkillId	ReqLevel	MaxLevel	WeaponLimit	HorseLimit	AngerLimit	WeaponSkill	Param1	Param1Memo	Param2	Param2Memo	StopWhenMove	HeelAtParent	RelativePosType	PeaceCanUse	ShowEvent	IsExpSkill	Series	ShowAddition	ClassName	SkillDesc
毒浪子		2591	5	4	3					100	1			\image\icon\fightskill\shaolin\hengsaoliuhe.spr				0	0	0		0	0	0	0	0	0	4	18	1054	-1	13	1	9	-1	0	0	0	0	0	0	0	0	1	0	enemy	0	0	0	0	0	0	0	0	0	0	0	0	0	-400		0					0	0	0	1	1	npc_dmgmaxhp	
毒浪子子		2592	5	3	1					0	1			\image\icon\fightskill\shaolin\hengsaoliuhe.spr				0	0	0		0	0	0	1	0	0	5	1	2593	-1	32	0	9	-1	0	63	0	0	0	0	0	0	0	0	enemy	0	0	0	0	0	0	0	0	0	0	0	0	0	32		1					0	0	0	1	1	empty	
毒浪子子子		2593	5	1	1					100	1			\image\icon\fightskill\shaolin\hengsaoliuhe.spr				0	0	0		0	0	0	0	0	0	2	4	1055	-1	2	1	9	-1	0	0	0	0	0	0	0	0	1	0	enemy	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0					0	0	0	1	1	npc_dmgmaxhp	
毒浪子子子子		2594	5	4	1					0	1			\image\icon\fightskill\shaolin\hengsaoliuhe.spr				0	0	0		0	0	0	0	0	0	0	0	2592	-1	3	0	9	-1	0	0	0	0	0	0	0	0	1	0	enemy	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0					0	0	0	1	1	empty	
黑月		2595	5	4	1					0	1			\image\icon\fightskill\shaolin\hengsaoliuhe.spr				0	0	0		0	0	0	0	0	0	0	0	949	-1	15	1	9	-1	0	0	0	0	0	0	0	0	1	0	enemy	0	0	2596	6	0	0	0	0	0	0	0	0	0	-510		0					0	0	0	1	1	empty	
黑月子		2596	5	1	1					60	1			\image\icon\fightskill\shaolin\hengsaoliuhe.spr				0	0	0		0	0	0	0	0	0	0	0	1094	-1	1	1	9	-1	0	0	0	0	0	0	0	0	1	0	enemy	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0					0	0	0	1	1	npc_dmgmaxhp	
扇形火		2597	5	4	1						-1			\image\icon\fightskill\emei\fengshuangsuiying.spr				0	0	0			0	0	0	400	0	0	0	91	-1	7	1	11	-1	0	0	0	0	0	0	0	0	0	0	enemy	0	2598	0	0	0	0	0	0	0	0	0	0	0	16		0					0	0	0	0	1	empty	扇形子弹
龙形		2598	5	1	1						1			\image\icon\fightskill\shaolin\hengsaoliuhe.spr				0	0	0		0	0	0	0	0	0	0	0	1057	-1	1	1	9	-1	0	0	0	0	0	0	0	0	0	0	enemy	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0					0	0	0	1	1	npc_palsy	
平面花形波纹		2599	5	1	2					100	-1			\image\icon\fightskill\emei\fengshuangsuiying.spr				0	0	180			0	0	0	400	0	0	0	139	-1	1	1	11	-1	0	0	0	0	0	0	0	0	1	0	enemy	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0					0	0	0	0	1	npc_decrunspeed	扇形子弹
火海秒人隐形子弹		2600	5	1	1						1			\image\icon\fightskill\shaolin\hengsaoliuhe.spr				0	0	0		0	0	0	0	0	0	0	0	1059	-1	1	1	9	-1	0	0	0	0	0	0	0	0	0	0	enemy	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0					0	0	0	1	1	npc_dmgmaxhp	
Boss-万雷诀-格斗		2601	1	5	1					0	-1			\image\icon\fightskill\tianwang\zhuixingzhuyue.spr	224			0	0	0			0	0	0	1024	1	2	36	2602	-1	1	0	9	0	1	0	0	0	0	0	0	0	1	0	enemy	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0					0	0	0	0	1	empty	
Boss-万雷诀子		2602	5	4	3					0	-1			\image\icon\fightskill\mingjiao\shenghuoliaoyuan.spr				0	0	0			0	0	0	1024	0	4	18	285	-1	7	1	11	-1	0	0	0	0	0	0	0	0	1	0	enemy	0	0	2603	4	0	0	0	0	0	0	0	0	0	64		0					0	0	0	0	1	empty	
Boss-万雷诀子子		2603	5	4	2					0	-1			\image\icon\fightskill\mingjiao\shenghuoliaoyuan.spr				0	0	0			0	0	0	1024	0	4	18	319	-1	4	1	11	-1	0	0	0	0	0	0	0	0	1	0	enemy	0	0	0	0	0	2604	0	0	0	0	0	0	0	64		0					0	0	0	0	1	empty	
Boss-万雷诀子子子		2604	5	1	2					0	-1			\image\icon\fightskill\tianren\tianwailiuxing.spr				10	0	90		0	0	0	0	1024	0	0	0	637	-1	1	1	11	-1	0	0	0	0	0	0	0	0	1	0	enemy	0	0	0	0	0	2605	0	0	0	0	0	0	0	0		0					0	0	0	0	1	boss_confuse_middle	混乱5秒
Boss-万雷诀子子子子		2605	5	1	1					0	-1			\image\icon\fightskill\tianren\tianwailiuxing.spr				0	0	0			0	0	0	1024	0	0	0	1061	-1	1	1	11	0	0	0	0	0	0	0	0	0	1	0	enemy	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0					0	0	0	0	1	npc_dmgmaxhp	最大血量百分比伤害
Boss-破碎之箭-格斗		2606	1	5	3					0	-1			\image\icon\fightskill\shaolin\hengsaoliuhe.spr	157			0	0	0			0	0	1	1024	0	2	9	2607	-1	8	1	9	-1	0	0	0	0	0	0	0	1	0	0	enemy	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1					0	0	0	1	1	empty	
Boss-破碎之箭子		2607	5	3	3					0	-1			\image\icon\fightskill\shaolin\hengsaoliuhe.spr				597	0	18		0	0	0	1	1024	0	4	9	24	-1	16	1	11	-1	0	0	0	0	0	0	0	0	1	0	enemy	0	0	0	0	0	0	0	0	0	0	0	0	0	64		1					0	0	0	0	1	npc_dmgmaxhp2_lock	定身+最大血量百分比伤害
Boss-草原之风		2608	5	4	3					0	-1			\image\icon\fightskill\shaolin\hengsaoliuhe.spr	195			0	0	0			0	0	0	1024	0	0	0	1062	-1	3	1	9	-1	0	0	0	0	0	0	0	0	1	0	enemy	0	0	0	0	0	2609	0	0	0	0	0	0	0	-460		0					0	0	0	0	1	empty	
Boss-草原之风子		2609	5	1	1					10	-1			\image\icon\fightskill\shaolin\hengsaoliuhe.spr				0	0	0			0	0	0	1024	0	2	4	117	-1	3	1	11	0	0	0	0	0	0	0	0	0	1	0	enemy	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0					0	0	0	0	1	lz_lahui	拉回定身
Boss-马蹄践踏		2610	5	6	3					0	-1			\image\icon\fightskill\shaolin\hengsaoliuhe.spr	157			0	0	0			0	0	0	1024	0	4	18	384	-1	3	1	11	0	0	0	0	0	0	0	0	0	1	0	enemy	0	0	0	0	0	0	0	0	0	0	0	0	0	96		0					0	0	0	0	1	npc_dmgmaxhp2	最大血量百分比伤害
Boss-火屠-格斗		2611	1	5	1					0	-1			\image\icon\fightskill\tianwang\zhuixingzhuyue.spr	210			0	0	0			0	0	0	1024	1	2	36	2612	-1	1	0	9	0	1	0	0	0	0	0	0	0	1	0	enemy	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0					0	0	0	0	1	empty	
Boss-火屠子		2612	5	4	3					0	-1			\image\icon\fightskill\mingjiao\shenghuoliaoyuan.spr				0	0	0			0	0	0	1024	0	4	18	285	-1	7	1	11	-1	0	0	0	0	0	0	0	0	1	0	enemy	0	0	2613	4	0	0	0	0	0	0	0	0	0	64		0					0	0	0	0	1	empty	
Boss-火屠子子		2613	5	4	2					0	-1			\image\icon\fightskill\mingjiao\shenghuoliaoyuan.spr				0	0	0			0	0	0	1024	0	4	18	319	-1	4	1	11	-1	0	0	0	0	0	0	0	0	1	0	enemy	0	0	0	0	0	2614	0	0	0	0	0	0	0	64		0					0	0	0	0	1	empty	
Boss-火屠子子子		2614	5	1	2					0	-1			\image\icon\fightskill\tianren\tianwailiuxing.spr				10	0	90		0	0	0	0	1024	0	0	0	105	-1	1	1	11	-1	0	0	0	0	0	0	0	0	1	0	enemy	0	0	0	0	0	2615	0	0	0	0	0	0	0	0		0					0	0	0	0	1	boss_confuse_middle	混乱5秒
Boss-火屠子子子子		2615	5	1	1					0	-1			\image\icon\fightskill\tianren\tianwailiuxing.spr				0	0	0			0	0	0	1024	0	0	0	106	-1	1	1	11	0	0	0	0	0	0	0	0	0	1	0	enemy	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0					0	0	0	0	1	npc_dmgmaxhp2	最大血量百分比伤害
Boss-巾帼炽刃		2616	5	1	1					0	-1			\image\icon\fightskill\tianren\tianwailiuxing.spr	210			0	0	0			0	0	0	1024	0	0	0	832	-1	1	1	11	-1	0	0	0	0	0	0	0	0	1	0	enemy	0	0	2617	5	0	0	0	0	0	0	0	0	0	0		0					0	0	0	0	1	empty	
Boss-巾帼炽刃子		2617	5	1	1					0	-1			\image\icon\fightskill\tianren\tianwailiuxing.spr				0	0	0			0	0	0	1024	0	0	0	1064	-1	1	1	11	-1	0	0	0	0	0	0	0	0	1	0	enemy	0	0	0	0	0	2618	0	0	0	0	0	0	0	0		0					0	0	0	0	1	npc_dmgmaxhp2	最大血量百分比伤害
Boss-巾帼炽刃子子		2618	5	2	1					0	-1			\image\icon\fightskill\tianren\tianwailiuxing.spr				0	0	0			0	0	0	1024	0	4	18	950	-1	5	1	11	0	0	0	0	0	0	0	0	0	1	0	enemy	0	0	0	0	0	0	0	0	0	0	0	0	0	96		0					0	0	0	0	1	npc_dmgmaxhp2	最大血量百分比伤害
Boss-降龙十八摸-格斗		2619	1	11	1					0	-1			\image\icon\fightskill\gaibang\benliudaohai.spr				0	0	0		0	0	0	1	1024	0	1	18	2620	-1	9	0	5	-1	1	0	0	0	0	0	0	1	1	0	enemy	0	1182	0	0	0	0	0	0	0	0	0	0	0	40		0					0	0	0	0	1	empty	
Boss-降龙十八摸子		2620	5	0	1					0	-1			\image\icon\fightskill\gaibang\benliudaohai.spr	159			0	0	0		0	0	0	0	1024	0	0	0	964	-1	1	1	9	-1	0	0	0	0	0	0	0	0	1	0	enemy	0	0	0	0	0	2621	0	0	0	0	0	0	0	0		0					0	0	0	0	1	npc_confuse2	混乱
Boss-降龙十八摸子子		2621	5	4	1					0	-1			\image\icon\fightskill\tianren\tianwailiuxing.spr				0	0	0			0	0	0	1024	0	0	0	963	-1	12	1	9	0	0	0	0	0	0	0	0	0	1	0	enemy	0	0	0	0	0	0	0	0	0	0	0	0	0	-512		0					0	0	0	0	1	npc_dmgmaxhp2	最大血量百分比伤害
Boss-芋头香芒卷-格斗		2622	1	5	3					0	-1			\image\icon\fightskill\shaolin\hengsaoliuhe.spr	180			0	0	0		0	0	0	1	1024	0	2	10	0	-1	10	1	9	-1	0	0	0	0	0	0	0	1	1	0	enemy	0	2623	0	0	0	0	0	0	0	0	0	0	0	0		0					0	0	0	1	1	empty	
Boss-芋头香芒卷子		2623	5	4	3					0	-1			\image\icon\fightskill\shaolin\hengsaoliuhe.spr				0	0	0		0	0	0	0	1024	0	2	1	927	-1	32	1	9	-1	0	0	0	0	0	0	0	1	1	0	enemy	0	0	2624	12	0	0	0	0	0	0	0	0	0	64		0					0	0	0	1	1	empty	
Boss-芋头香芒卷子子		2624	5	1	1					0	-1			\image\icon\fightskill\shaolin\hengsaoliuhe.spr				0	0	0		0	0	0	0	1024	0	0	0	1074	-1	1	1	9	-1	0	0	0	0	0	0	0	1	1	0	enemy	1	0	0	0	0	0	0	0	0	0	0	0	0	0		0					0	0	0	1	1	npc_dmgmaxhp2	最大血量百分比伤害
Boss-穿珠银针-格斗		2625	1	5	3					0	-1			\image\icon\fightskill\shaolin\hengsaoliuhe.spr	180			0	0	0		0	0	0	1	1024	0	2	8	2626	-1	8	1	9	-1	0	0	0	0	0	0	0	1	1	0	enemy	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1					0	0	0	1	1	empty	
Boss-穿珠银针子		2626	5	2	1					0	-1			\image\icon\fightskill\shaolin\hengsaoliuhe.spr				0	0	0		0	0	0	0	1024	0	4	8	414	-1	9	1	9	0	0	0	0	0	0	0	0	1	1	0	enemy	0	0	0	0	0	0	0	0	0	0	0	0	0	32		0					0	0	0	1	1	npc_dmgmaxhp2	最大血量百分比伤害
Boss-抹茶凤爪		2627	5	1	3					0	-1			\image\icon\fightskill\shaolin\hengsaoliuhe.spr	178			0	0	0		0	0	0	1	1024	0	2	2	672	-1	3	1	9	-1	0	0	0	0	0	0	0	1	1	0	enemy	0	0	0	0	0	2628	0	0	0	0	0	0	0	0		0					0	0	0	1	1	woodnormaltestattack	
Boss-抹茶凤爪子		2628	5	4	1					0	-1			\image\icon\fightskill\shaolin\hengsaoliuhe.spr				0	0	0		0	0	0	0	1024	0	4	2	1063	-1	16	1	9	0	0	0	0	0	0	0	0	1	1	0	enemy	0	0	0	0	0	0	0	0	0	0	0	0	0	64		0					0	0	0	1	1	npc_dmgmaxhp2	最大血量百分比伤害
Boss-死神的抚摸-格斗		2629	1	5	1					0	-1			\image\icon\fightskill\shaolin\hengsaoliuhe.spr	178			0	0	0		0	0	0	1	1024	0	2	8	2630	-1	1	1	9	0	0	0	0	0	0	0	0	1	1	0	enemy	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0					0	0	0	1	1	empty	
Boss-死神的抚摸子		2630	5	6	1					0	-1			\image\icon\fightskill\shaolin\hengsaoliuhe.spr				0	0	0		0	0	0	0	1024	0	4	36	631	-1	7	1	9	-1	0	0	0	0	0	0	0	1	1	0	enemy	0	0	0	0	0	2631	0	0	0	0	0	0	0	96		0					0	0	0	1	1	woodnormaltestattack	
Boss-死神的抚摸子子		2631	5	1	1					0	-1			\image\icon\fightskill\shaolin\hengsaoliuhe.spr				0	0	0		0	0	0	0	1024	0	0	0	553	-1	1	1	9	-1	0	0	0	0	0	0	0	1	1	0	enemy	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0					0	0	0	1	1	npc_dmgmaxhp2	最大血量百分比伤害
Boss-推进八卦电		2632	5	2	3					0	-1			\image\icon\fightskill\shaolin\hengsaoliuhe.spr	212			0	0	0		0	0	0	1	1024	0	5	3	949	-1	5	1	9	-1	0	0	0	0	0	0	0	1	1	0	enemy	0	0	2633	5	0	0	0	0	0	0	0	0	0	64		0					0	0	0	1	1	empty	
Boss-推进八卦电子		2633	5	1	1					0	-1			\image\icon\fightskill\shaolin\hengsaoliuhe.spr				0	0	0		0	0	0	0	1024	0	0	0	1075	-1	1	1	9	0	0	0	0	0	0	0	0	1	1	0	enemy	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0					0	0	0	1	1	npc_dmgmaxhp2	最大血量百分比伤害
Boss-孤独九剑-格斗		2634	1	5	1					0	-1			\image\icon\fightskill\shaolin\hengsaoliuhe.spr	213			0	0	0		0	0	0	1	1024	0	2	6	2635	-1	8	1	9	0	0	0	0	0	0	0	0	1	1	0	enemy	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1					0	0	0	1	1	empty	
Boss-孤独九剑子		2635	5	1	1					0	-1			\image\icon\fightskill\shaolin\hengsaoliuhe.spr				0	0	0		0	0	0	0	1024	0	0	0	111	-1	1	1	9	-1	0	0	0	0	0	0	0	1	1	0	enemy	0	0	0	0	0	2636	0	0	0	0	0	0	0	0		0					0	0	0	1	1	empty	
Boss-孤独九剑子子		2636	5	4	1					0	-1			\image\icon\fightskill\shaolin\hengsaoliuhe.spr				0	0	0		0	0	0	0	1024	0	4	4	896	-1	8	1	9	0	0	0	0	0	0	0	0	1	1	0	enemy	1	0	0	0	0	0	0	0	0	0	0	0	0	-400		0					0	0	0	1	1	npc_dmgmaxhp2	最大血量百分比伤害
Boss-打渔棍法-格斗		2637	1	5	3					0	-1			\image\icon\fightskill\shaolin\hengsaoliuhe.spr	194			0	0	0		0	0	0	1	1024	0	2	18	0	-1	5	1	9	-1	0	0	0	0	0	0	0	1	1	0	enemy	0	2638	0	0	0	0	0	0	0	0	0	0	0	0		0					0	0	0	1	1	empty	
Boss-打渔棍法子		2638	5	4	3					0	-1			\image\icon\fightskill\shaolin\hengsaoliuhe.spr				0	0	0		0	0	0	0	1024	0	0	0	924	-1	1	1	9	-1	0	0	0	0	0	0	0	1	1	0	enemy	0	0	2639	12	0	0	0	0	0	0	0	0	0	64		0					0	0	0	1	1	empty	
Boss-打渔棍法子子		2639	5	4	3					0	-1			\image\icon\fightskill\shaolin\hengsaoliuhe.spr				0	0	0		0	0	0	0	1024	0	0	0	925	-1	1	1	9	-1	0	0	0	0	0	0	0	1	1	0	enemy	0	0	2640	1	0	0	0	0	0	0	0	0	0	0		0					0	0	0	1	1	empty	
Boss-打渔棍法子子子		2640	5	2	1					0	-1			\image\icon\fightskill\shaolin\hengsaoliuhe.spr				0	0	0		0	0	0	0	1024	0	5	1	94	-1	9	1	9	0	0	0	0	0	0	0	0	1	1	0	enemy	1	0	0	0	0	0	0	0	0	0	0	0	0	32		0					0	0	0	1	1	npc_dmgmaxhp2	最大血量百分比伤害
Boss-丐帮广播体操		2641	1	5	1					0	-1			\image\icon\fightskill\shaolin\hengsaoliuhe.spr	196			0	0	0		0	0	0	1	1024	0	2	8	0	-1	12	1	9	-1	0	0	0	0	0	0	0	1	1	0	enemy	0	2642	0	0	0	0	0	0	0	0	0	0	0	0		1					0	0	0	1	1	empty	
Boss-丐帮广播体操子		2642	5	6	3					0	-1			\image\icon\fightskill\tianren\tianwailiuxing.spr				0	0	0			0	0	0	1024	0	4	18	1065	-1	6	1	9	0	0	0	0	0	0	0	0	0	1	0	enemy	0	0	0	0	0	0	0	0	0	0	0	0	0	160		0					0	0	0	0	1	npc_dmgmaxhp2	最大血量百分比伤害
Boss-小李飞饼-格斗		2643	1	5	3					0	-1			\image\icon\fightskill\shaolin\hengsaoliuhe.spr	178			0	0	0		0	0	0	1	1024	0	2	8	2644	-1	8	1	9	-1	0	0	0	0	0	0	0	1	1	0	enemy	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1					0	0	0	1	1	empty	
Boss-小李飞饼子		2644	5	2	1					0	-1			\image\icon\fightskill\shaolin\hengsaoliuhe.spr				0	0	0		0	0	0	0	1024	0	4	8	256	-1	9	1	9	0	0	0	0	0	0	0	0	1	1	0	enemy	0	0	0	0	0	0	0	0	0	0	0	0	0	32		0					0	0	0	1	1	npc_dmgmaxhp2	最大血量百分比伤害
Boss-香草毒针-格斗		2645	1	5	3					0	-1			\image\icon\fightskill\shaolin\hengsaoliuhe.spr	178			0	0	0		0	0	0	1	1024	0	2	10	0	-1	10	1	9	-1	0	0	0	0	0	0	0	1	1	0	enemy	0	2646	0	0	0	0	0	0	0	0	0	0	0	0		0					0	0	0	1	1	empty	
Boss-香草毒针子		2646	5	4	3					0	-1			\image\icon\fightskill\shaolin\hengsaoliuhe.spr				0	0	0		0	0	0	0	1024	0	2	1	927	-1	32	1	9	-1	0	0	0	0	0	0	0	1	1	0	enemy	0	0	2647	12	0	0	0	0	0	0	0	0	0	64		0					0	0	0	1	1	empty	
Boss-香草毒针子子		2647	5	1	1					0	-1			\image\icon\fightskill\shaolin\hengsaoliuhe.spr				0	0	0		0	0	0	0	1024	0	0	0	288	-1	1	1	9	-1	0	0	0	0	0	0	0	1	1	0	enemy	1	0	0	0	0	0	0	0	0	0	0	0	0	0		0					0	0	0	1	1	npc_dmgmaxhp2	最大血量百分比伤害
装备耐久磨损速度	被动辅助	2648	2							0	-1			\image\icon\fightskill\gaibang\benliudaohai.spr				628	0	1800		0	0	3	0	1024	0	0	0	0	-1	0	0	9	0	0	0	0	0	0	0	0	0	1	0	self	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0					0	0	0	0	1	armor_reduce_speed	装备耐久度磨损速度增加
对怪物伤害增加	被动辅助	2649	2							0	-1			\image\icon\fightskill\gaibang\benliudaohai.spr				627	0	1800		0	0	3	0	1024	0	0	0	0	-1	0	0	9	0	0	0	0	0	0	0	0	0	1	0	self	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0					0	0	0	0	1	tongweixianhua_child1	对怪物伤害增加
boss光环-黑龙		2650	3							0	-1			\image\icon\fightskill\gaibang\benliudaohai.spr				406	0	0			1	0	0	1024	0	0	0	225	-1	1	1	9	0	0	0	0	0	0	0	0	0	1	0	self	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0					0	0	0	0	1	empty	
boss光环-火凤		2651	3							0	-1			\image\icon\fightskill\gaibang\benliudaohai.spr				407	0	0			1	0	0	1024	0	0	0	225	-1	1	1	9	0	0	0	0	0	0	0	0	0	1	0	self	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0					0	0	0	0	1	empty	
Boss-怒字		2652	5	1	3					0	-1			\image\icon\fightskill\gaibang\benliudaohai.spr				0	0	0		0	0	0	0	1024	0	0	0	1066	-1	1	1	9	0	0	0	0	0	0	0	0	0	1	0	enemy	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0					0	0	0	0	1	empty	
Boss-万剑必杀热身		2653	1	5	3					0	1			\image\icon\fightskill\shaolin\hengsaoliuhe.spr	162			0	0	0		0	0	0	1	1024	0	2	8	2654	-1	5	1	9	-1	0	0	0	0	0	0	0	1	1	0	enemy	0	2656	0	0	0	0	0	0	0	0	0	0	0	0		1					0	0	0	1	1	empty	
Boss-万剑必杀热身子		2654	5	4	3					0	1			\image\icon\fightskill\shaolin\hengsaoliuhe.spr	162			0	0	0		0	0	0	0	1024	0	4	18	1068	-1	16	1	9	0	0	0	0	0	0	0	0	1	1	0	enemy	0	0	0	0	0	0	0	0	0	0	0	0	0	-384		0					0	0	0	1	1	empty	
Boss-好多我自己		2655	5	4	3					0	-1			\image\icon\fightskill\tianren\tianwailiuxing.spr				0	0	0			0	0	0	1024	0	0	0	1067	-1	5	1	9	0	0	0	0	0	0	0	0	0	1	0	enemy	0	0	0	0	0	0	0	0	0	0	0	0	0	-176		5					0	0	0	1	1	npc_dmgmaxhp2	最大血量百分比伤害
Boss-万剑必杀		2656	5	3	3					0	1			\image\icon\fightskill\shaolin\hengsaoliuhe.spr	162			0	0	0		0	0	0	1	1024	0	5	1	2657	-1	32	0	9	-1	0	54	0	0	0	0	0	1	1	0	enemy	0	2658	0	0	0	0	0	0	0	0	0	0	0	64		1					0	0	0	1	1	empty	
Boss-万剑必杀子		2657	5	1	1					0	1			\image\icon\fightskill\shaolin\hengsaoliuhe.spr	162			0	0	0		0	0	0	0	1024	0	2	2	1069	-1	5	1	9	0	0	0	0	0	0	0	0	1	1	0	enemy	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0					0	0	0	1	1	npc_dmgmaxhp2	最大血量百分比伤害
Boss-万剑必杀扩散		2658	5	3	3					0	1			\image\icon\fightskill\shaolin\hengsaoliuhe.spr	162			0	0	0		0	0	0	0	1024	0	0	0	949	-1	15	1	9	-1	0	72	0	0	0	0	0	1	1	0	enemy	0	0	2659	6	0	0	0	0	0	0	0	0	0	320		2					0	0	0	1	1	empty	
Boss-万剑必杀扩散子		2659	5	1	1					0	1			\image\icon\fightskill\shaolin\hengsaoliuhe.spr	162			0	0	0		0	0	0	0	1024	0	0	0	428	-1	1	1	9	0	0	0	0	0	0	0	0	1	1	0	enemy	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0					0	0	0	1	1	npc_dmgmaxhp2	最大血量百分比伤害
越打越疼		2660	5	1	1					150	-1			\image\icon\fightskill\shaolin\hengsaoliuhe.spr				571	0	108		0	0	0	0	160	0	0	0	22	-1	1	1	11	-1	0	0	0	0	0	0	0	0	1	0	enemy	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0					0	0	0	1	1	npc_alldmgadd2	
攻击力降低		2661	2								-1							631	0	180			0	2	0	0	0	0	0	0	-1	0	0	11	0	0	0	0	0	0	0	0	0	0	0	self	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0					0	0	0	0	1	npc_decdmg	
清内力		2662	5	1	1						-1							0	0	0			0	2	0	0	0	0	0	23	-1	1	1	11	0	0	0	0	0	0	0	0	0	0	0	enemy	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0					0	0	0	0	1	npc_dmgmaxmp	
npc_受到伤害放大		2663	2								-1			\image\icon\fightskill\shaolin\putixinfa.spr				571	0	180			0	2	0	0	0	0	0	0	-1	0	0	11	-1	0	0	0	0	0	0	0	0	0	0	self	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0					0	0	0	0	1	npc_defdec	使自身受到的伤害放大，每级5%
npc_造成伤害缩小		2664	2								-1			\image\icon\fightskill\shaolin\putixinfa.spr				568	0	180			0	2	0	0	0	0	0	0	-1	0	0	11	-1	0	0	0	0	0	0	0	0	0	0	self	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0					0	0	0	0	1	npc_atkdec	使自身造成的伤害缩小，每级5%
成吉思汗扇形1		2665	5	3	1						-1							0	0	0			0	2	0	0	0	5	3	2666	-1	7	0	11	-1	0	0	0	0	0	0	0	0	0	0	enemy	0	0	0	0	0	0	0	0	0	0	0	0	0	0		5					0	0	0	0	1	empty	
成吉思汗扇形1_子		2666	5	1	1					150	-1							0	0	0			0	2	0	0	0	2	1	102	-1	10	1	11	-1	0	0	0	0	0	0	0	0	1	0	enemy	0	0	0	0	0	0	0	0	0	0	0	0	0	96		0					0	0	0	0	1	empty	
成吉思汗扇形2		2667	5	3	1					150	-1							0	0	0			0	2	0	0	0	5	3	102	-1	5	1	11	-1	0	0	0	0	0	0	0	0	1	0	enemy	0	2668	0	0	0	0	0	0	0	0	0	0	0	192		3					0	0	0	0	1	empty	
成吉思汗扇形2_子		2668	5	3	1					150	-1							0	0	0			0	2	0	0	0	5	2	102	-1	9	1	11	-1	0	0	0	0	0	0	0	0	1	0	enemy	0	2669	0	0	0	0	0	0	0	0	0	0	0	384		2					0	0	0	0	1	empty	
成吉思汗扇形2_子子		2669	5	3	1					150	-1							0	0	0			0	2	0	0	0	5	1	102	-1	13	1	11	-1	0	0	0	0	0	0	0	0	1	0	enemy	0	0	0	0	0	0	0	0	0	0	0	0	0	650		1					0	0	0	0	1	empty	
斥候风		2670	5	4	1						-1			\image\icon\fightskill\tianwang\benleizuanlongqiang.spr				0	0	0			0	2	0	0	0	0	0	2671	-1	2	0	11	-1	0	0	0	0	0	0	0	0	0	0	enemy	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0					0	0	0	0	1	empty	
斥候风子		2671	5	1	1						-1			\image\icon\fightskill\tianwang\benleizuanlongqiang.spr				0	0	0			0	2	0	0	0	2	18	1090	-1	3	1	11	-1	0	0	0	0	0	0	0	0	0	0	enemy	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0					0	0	0	0	1	npc_dmgmaxhp	
双月_子子子		2672	5	1	1						-1			\image\icon\fightskill\tianwang\benleizuanlongqiang.spr				0	0	0			0	2	0	0	0	0	0	1092	-1	1	1	11	-1	0	0	0	0	0	0	0	0	0	0	enemy	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0					0	0	0	0	1	npc_dmgmaxhp	
