Id	Type	QuestionType	AnswerId	Question	Choice_1	Choice_2	Choice_3	Choice_4
1446	1	1u7X07DZvNI=	a2VqdXF1ZXN0aW9uMg==	sfi3qKG2yP3KrsH5vMaht9bQobC98LL1zdG/x6GxtcS6rNLlysejvw==	vfi5pQ==	w9S787XQyMujrNPDvMbN0cnt	s7fNyw==	t8DK2A==
1447	1	1u7X07DZvNI=	a2VqdXF1ZXN0aW9uMg==	0tTPwsTE0ru1wMr009q38L3M1tC1xKGwwfm1wMLWu9ihsaO/	xL61wA==	yMu85LXA	vfC1wA==	zcG1wA==
1448	2	0rDIpMqw0sU=	a2VqdXF1ZXN0aW9uMw==	obbI/bn60d3S5aG31tDM4bW9obCy3LLZz8K9rcTPobG1xNCquvPT78rHo78=	1dKy5w==	va3Ez76wyavDwA==	wLS1w9DXo6yw3LXDstI=	s9S6yM3mwNbLrA==
1449	2	wPHA1tPft/4=	a2VqdXF1ZXN0aW9uMw==	xa7X07P2vN6686OsxLi80sChy83Ks87vuPjFrrb5o6zV4tK70NDOqrG7s8bOqqO/	vN7Frg==	y823uQ==	xa/Frg==	uf3DxQ==
1450	2	xKvUz7Wkx+A=	a2VqdXF1ZXN0aW9uMQ==	xubDxbbdvNfWrsr11tCjrM/CwdDExNK7w8XK9NPa0NfDxaO/	ycvDxQ==	vrDDxQ==	tsXDxQ==	v6rDxQ==
1451	2	ytC+rsqzu/U=	a2VqdXF1ZXN0aW9uMw==	w8m5xdflus3OrM7htvvX5ci61trPsrrD0vvTw8TE0rvW1rLoo78=	wsyy6A==	xMyy6A==	utqy6A==	ufuy6A==
1452	2	xKvUz7Wkx+A=	a2VqdXF1ZXN0aW9uNA==	z8LB0NChy7XX98a31tDExNK7sr/Kx7nFwfq1xNChy7Wjvw==	sczRqr2j	zOzB+rDLsr8=	z8C5x7Wk0MQ=	s/7B9M/jtKvG5g==
1453	2	xKvUz7Wkx+A=	a2VqdXF1ZXN0aW9uMg==	0tTPwsTE0rvOu8rHoba67MKlw86ht9bQtcShsL3wwerKrrb+7s6hsaO/	0928pw==	wdb37NPx	zvfKqQ==	0e658+X6
1454	2	xKvUz7Wkx+A=	a2VqdXF1ZXN0aW9uMw==	x8e35crHvfDTucTEsr/Qocu1wO+1xMjLzu+jvw==	obbBrLPHvvehtw==	obbJ8bXxz8DCwqG3	obbM7MH6sMuyv6G3	obbSu7z0w7ehtw==
1455	2	1u7X07DZvNI=	a2VqdXF1ZXN0aW9uMw==	0tTPwsTE0rvOu8rHtcC9zLSry7XW0LXEobCwy8/Juf26o6Gxo78=	1MC3yQ==	zc/A1w==	wLayybrN	s6PT9rS6
1456	2	zOzQ/rXYu8Y=	a2VqdXF1ZXN0aW9uMQ==	sbuzxs6qsbHLzsvEtPPK6dS61q7K17XEysejvw==	06bM7Mrp1Lo=	1MDCtMrp1Lo=	yq+5xMrp1Lo=	sNfCuba0yunUug==
1457	2	ytC+rsqzu/U=	a2VqdXF1ZXN0aW9uMQ==	yKi1wtPfy/nW+MqrvuShsL3xyNXUxubptsnItcfFINOmt8fC9sL20+vM9sz2obHD6Mr2tcTKx6O/	xt/Ppg==	1KrP/A==	z8LUqr3a	tsvO5w==
1458	2	ytC+rsqzu/U=	a2VqdXF1ZXN0aW9uNA==	xs/M0b7GsLTV1dHVyau31sDgo6zDu9PQ0tTPwsTE0rvW1qO/	uuzGz8zRvsY=	sNfGz8zRvsY=	w7W55brsxs/M0b7G	wLbGz8zRvsY=
1459	2	xKvUz7Wkx+A=	a2VqdXF1ZXN0aW9uNA==	oba67MKlw86ht9bQo6y81sS4tcTV5sq10NXKz8rHo78=	vNbKzw==	zfXKzw==	0abKzw==	yrfKzw==
1460	2	ytC+rsqzu/U=	a2VqdXF1ZXN0aW9uMw==	0tTPwsTE0rvW1rK7ysfW0Ln6xeviv9bQs6O8+7XExeviv7y8t6ijvw==	sNfJ1Q==	u8bJ1Q==	vcWyyA==	uuzJ1Q==
1461	2	ytC+rsqzu/U=	a2VqdXF1ZXN0aW9uNA==	0tTPwsTH0rvP7rK7ysfT677G09C52LXEyqu+5KO/	uLnW0MrpzfK+7SDJ7c3ivsbHp7Gt	0rvX7cTcz/vN8rnFs+4=	uabD+83ywO/N4iDQxMrC0ruxrdbQ	vtnNt837w/fUwqOstc3Nt8u8ucrP5w==
1462	2	1u7X07DZvNI=	a2VqdXF1ZXN0aW9uMQ==	sfi3qKG2yP3KrsH5vMaht9bQobDDwMjLvMahsbXEuqzS5crHo78=	wPvTw7XQyMvIsbXjo6zNtsbky/m6w83fveK10MjL	t8DK2A==	s7fNyw==	vfi5pQ==
1463	2	xKvUz7Wkx+A=	a2VqdXF1ZXN0aW9uNA==	obbLruSwtKuht9bQtMK6xbuous3J0LXEysfLraO/	zuTLyQ==	wdaz5Q==	u6jI2Q==	wrPWx8nu
1464	2	xKvUz7Wkx+A=	a2VqdXF1ZXN0aW9uMQ==	obbLruSwtKuht9bQwO7l07XEtMK6xcrHo78=	utrQ/bfn	xrTD/Mj9wMk=	sNfQ/bfn	wO6089Hb
1465	2	wPHA1tPft/4=	a2VqdXF1ZXN0aW9uMw==	0tTPwsTE0rvP7rK7yvTT2szGs6+4vsWutcTLxLTz17HI3aO/	w7zXsQ==	2MzXsQ==	scfXsQ==	tu7XsQ==
1466	2	xKvUz7Wkx+A=	a2VqdXF1ZXN0aW9uMg==	vfDTudChy7Whtszswfqwy7K/obfW0LCi1uy1xLCuyMvKx8uto78=	0P60yA==	x8e35Q==	xL3I3bi0	ts7T/g==
1467	2	ytC+rsqzu/U=	a2VqdXF1ZXN0aW9uMQ==	srvNrLXEydnK/cPx1+XT0LK7zay1xNL7sujPsLnfo6yy2Nflz7C539L708PKssO0suijvw==	y9bTzbLo	0c6wzbLo	xMyy6A==	wsyy6A==
1468	2	ytC+rsqzu/U=	a2VqdXF1ZXN0aW9uMQ==	0tTPwsTE0rvW1sPmtePK9NPat6K9zcqzxrejvw==	ubeyu8DtsPzX0w==	zOy98rTzwum7qA==	xt2357WwuOI=	ufjM+Q==
1469	2	xKvUz7Wkx+A=	a2VqdXF1ZXN0aW9uMw==	obDJvbK71Nq439PQz8nU8sP7o6zLrrK71NrJ7tPQwfrU8sHpoaOhsbTLw/u+5LP219TPwsHQxMTK18qro78=	oba1zMnP0NChtw==	obbN+7a0zaWhtw==	obbCqsrSw/qhtw==	obbK8bXAxNGhtw==
1470	2	xKvUz7Wkx+A=	a2VqdXF1ZXN0aW9uMQ==	obbO99POvMeht9TazOzNpcqx0/G7yrTztdvIw8v7yKW53MDtxMTW1ravzu+jvw==	zOzC7Q==	0/HNww==	w827og==	yfHCuQ==
1471	2	zOzQ/rXYu8Y=	a2VqdXF1ZXN0aW9uMQ==	zfLA77Oks8fO97bLtcTG8LXjysejvw==	vM7T+LnY	uq+5yLnY	0/HDxbnY	vaPDxbnY
1472	2	xKvUz7Wkx+A=	a2VqdXF1ZXN0aW9uNA==	z8LB0LTK0+/W0Lqs09C07bHw19a1xMrHo78=	yu682Q==	1KTG2g==	0rvLv7K7ubY=	6de+tA==
1473	2	ytC+rsqzu/U=	a2VqdXF1ZXN0aW9uMg==	ucW0+seusdLW0KGwtbax0qGx1+7Oqsqi0NC1xLOvtPrKx6O/	y860+g==	z8TJzLS6x+8=	zMa0+g==	w/e0+g==
1474	2	zOzQ/rXYu8Y=	a2VqdXF1ZXN0aW9uMQ==	s9C1wrHcyu7JvdevysfExLj2u8q127+qyry9qNTstcSjvw==	v7XO9Q==	y7PWzg==	07rV/Q==	x6zCoQ==
1475	2	xKvUz7Wkx+A=	a2VqdXF1ZXN0aW9uMw==	wrPRuM/IyfqzxsTEsr/X98a3zqqhsMq3vNLWrr74s6qjrM7e1M/WrsDryaehsaO/	yP25+ta+	y67ksLSr	yre8xw==	wOvJpw==
1476	2	ytC+rsqzu/U=	a2VqdXF1ZXN0aW9uNA==	xMTSu9bWsujSttPWsbuzxtf3xt/X07H9o78=	wsyy6A==	uuyy6A==	sNey6A==	xtW2/bLo
1477	2	ytC+rsqzu/U=	a2VqdXF1ZXN0aW9uMg==	obDKrtTC0eC+qcDky7e356Os0fLNt8nPytDOts7ex+6jrNHOu6jI9rXDyOfRqbfJo6zH5bTgsrvE5cusv9rP46GjobHD6NC0tcTKx9LUz8LExNK71tbDwMqzo78=	ydXR8sji	sNfLrtHyzbfI4g==	zeO2ubvG	yOLEqcnVsf0=
1478	2	xKvUz7Wkx+A=	a2VqdXF1ZXN0aW9uMw==	obbO99POvMeht9bQuuy6orb5us3Fo8SnzfW1xLnYz7XKx6O/	y9610A==	0Na13A==	uLjX0w==	yqbNvQ==
1479	2	ytC+rsqzu/U=	a2VqdXF1ZXN0aW9uMQ==	tKvNs73ayNWhsNbY0fS92qGx0ruw48rH1rjExNK7zOyjvw==	xanA+r7F1MKz9b7F	xanA+r7F1MLKrr7F	xanA+r7F1MLYpb7F	xanA+r7F1MKz9dK7
1480	2	1u7X07DZvNI=	a2VqdXF1ZXN0aW9uNA==	t/C9zLXEtLTKvMjLysejvw==	8K/EpsLeyrI=	xKbareXI0rY=	5cjE5cmr5cg=	ys3lyMSyxOE=
1481	2	zOzQ/rXYu8Y=	a2VqdXF1ZXN0aW9uMQ==	ztK5+s/WtOa5xbT61+6zpMqvx8WjrM/t09ChsMzsz8LO3sfFs6S0y8fFobHWrtP+tcTKx6O/	sLLGvcfF	wqy5tcfF	ts/HxQ==	s6S9rbTzx8U=
1482	2	0qLLtLOvuNk=	a2VqdXF1ZXN0aW9uMg==	obDB+bP2xu7JvaGxysfLrcLKwezK8b78tuC0zrP2sfi5pbTyzrq5+qO/	1MC3yQ==	1u648MHB	1Kyz57vA	wO654w==
1483	2	wPHA1tPft/4=	a2VqdXF1ZXN0aW9uMQ==	ucW0+rvp0vbA8dLH1tC1xKGwx+vG2qGxysfWuMTQvNLQ0Ma41q6686OsvavKssO0uObWrsWuvNKjvw==	s8m76cjVxto=	s8m76db3u+nIyw==	s8m76bLGsq8=	s8m76cz1vP4=
1484	2	ytC+rsqzu/U=	a2VqdXF1ZXN0aW9uMw==	obCx+c3robHKx9LUz8LExLj2tdjH+LXEzNjJq8P7s9Sjvw==	zOy98g==	yc+6ow==	wM+xsb6p	1tjH7A==
1485	2	0rDIpMqw0sU=	a2VqdXF1ZXN0aW9uMQ==	obbLruSwtKuht9bQzOG1vaGwzs3W0Ne9se6hsbXE0Kq689Pvysejvw==	yta1vcTDwLQ=	sru087K70KE=	x+XV9A==	y8fR+Lavzu8=
1486	2	xKvUz7Wkx+A=	a2VqdXF1ZXN0aW9uNA==	obbLruSwtKuht9bQw/u90MDuue21xMjLw7Cz5Muttvixu7Wx1/bU7LzZtcS0+sP7tMqjvw==	wdaz5Q==	sNfKpA==	wO6/oQ==	wO7l0w==
1487	2	0rDIpMqw0sU=	a2VqdXF1ZXN0aW9uMQ==	yrLDtLnPsrvE3LPUo78=	ybW5zw==	zve5zw==	tqy5zw==	xM+5zw==
1488	2	xKvUz7Wkx+A=	a2VqdXF1ZXN0aW9uMw==	oba67MKlw86ht9bQo6y81rGm0/G1xMfXyfrEuMfXysejvw==	0M+38sjL	1dTSzMTv	zfW38sjL	0abSzMLo
1489	2	ytC+rsqzu/U=	a2VqdXF1ZXN0aW9uMg==	0tTPwsTH0rvP7rK7ysfT677G09C52LXEyqu+5KO/	yP2xrbrNzfLKwiDSu9ftveLHp7Pu	zOzA0cGszOzP8szsuuEgysawzs7l1MDR2rPgs8c=	0rvX7b3ix6ez7iC+xtDRs+67udTa	u6i85NK7uvi+xiC2wNfDzt7P4MfX
1490	2	ytC+rsqzu/U=	a2VqdXF1ZXN0aW9uMQ==	0tTPwsTH0rvW1rLosrvK9NPa1tC5+squtPPD+7Lo1q7Su6O/	0eO1tMOrt+U=	wfmwsrnPxqw=	0MXR9MOrvOI=	zuTSxNHSsug=
1491	2	0qLLtLOvuNk=	a2VqdXF1ZXN0aW9uNA==	1Kqzr7XYt721xNfuuN/Q0NX+u/q5ucrHo78=	0NDJ0MrpyqE=	ydDK6cqh	0NDDxc/CyqE=	0NDW0MrpyqE=
1492	2	ytC+rsqzu/U=	a2VqdXF1ZXN0aW9uMw==	0tTPwsTE0rvW1rK7ysfW0Ln6xeviv9bQs6O8+7XExeviv7y8t6ijvw==	7MGw6A==	0c7r5w==	vsPWww==	wbmw6A==
1493	2	ytC+rsqzu/U=	a2VqdXF1ZXN0aW9uNA==	0tTPwsTE1tayu8rHztK5+rOj08O1xMqz08PWss7v083A4KO/	trnTzQ==	1qXC6dPN	ssvX0dPN	wbjKs9PN
1494	2	1u7X07DZvNI=	a2VqdXF1ZXN0aW9uMw==	obC98Mn50/HV8aGx0ru0ysrH1rjO0rn6ucW0+sTEzrvD+7zSo78=	wM/X0w==	w8/X0w==	v9fX0w==	16/X0w==
1495	2	ytC+rsqzu/U=	a2VqdXF1ZXN0aW9uMQ==	0tTPwsTE0rvW1rK7ysfW0Ln6xeviv9bQs6O8+7XExeviv7y8t6ijvw==	seTWyg==	u6zs1g==	tNfs1g==	x+XVqA==
1496	2	ytC+rsqzu/U=	a2VqdXF1ZXN0aW9uMQ==	tKvLtdbQvM3E7sf81K21xMrHxMTSu7j2tKvNs73ayNWjvw==	tsvO573a	tLq92g==	1tDH773a	ue292g==
1497	2	wPHA1tPft/4=	a2VqdXF1ZXN0aW9uMg==	vsnKsbvpy9ejrNDCu+m38ri+sN3N6szstdi686Os0MLE7734yOu2tLe/xczPpdf41crW0LG7s8bOqqO/	yOu2tLe/	1/jVyrvy1/i4ow==	16rPrw==	uenE/g==
1498	2	xKvUz7Wkx+A=	a2VqdXF1ZXN0aW9uMg==	obDL+8qxyPTL7MHo1MbWvqOsuNLQprvGs7Kyu9XJt/KhsdXiysfLrdTa5LHR9MKl0LS1xMqro78g	tPfX2g==	y869rQ==	sNfKpA==	0eDH4A==
1499	2	xKvUz7Wkx+A=	a2VqdXF1ZXN0aW9uMQ==	obDR9LS6sNfRqaGxus2hsM/CwO+wzcjLobHL+8PH1+6z9da4tcTKx8qyw7Sjvw==	wNbH+g==	u+a7rQ==	yrPGtw==	y9jWyg==
1500	2	1u7X07DZvNI=	a2VqdXF1ZXN0aW9uMQ==	0tTPwsTE0ru1wMr009q38L3M1tC1xKGwwfm1wMLWu9ihsaO/	zOy1wA==	tdi1wA==	u/C1wA==	y661wA==
1501	2	ytC+rsqzu/U=	a2VqdXF1ZXN0aW9uMw==	obC48vOhzcLD26GxysfS1M/CxMS49rXYx/i1xMzYyavD+7PUo78=	1MbEzw==	wcnE/g==	wM+xsb6p	utrB+r2t
1502	2	ytC+rsqzu/U=	a2VqdXF1ZXN0aW9uMg==	ztK5+tfu1Oe1xL37vsbB7rzH1NjT2tLUz8LExNK7sr+15Lyu1tCjvw==	oba0usfvobc=	obbJ0Mrpobc=	obbC29Pvobc=	oba1wLXCvq2htw==
1503	2	zOzQ/rXYu8Y=	a2VqdXF1ZXN0aW9uMQ==	obaxvrLduNnEv6G3ysfLrdC0tcSjvw==	wO7KsdXk	u6rZog==	1cXW2b6w	seLItQ==
1504	2	xKvUz7Wkx+A=	a2VqdXF1ZXN0aW9uMg==	z8LB0NChy7XX98a31tDExNK7sr/Kx73w07m1xNChy7Wjvw==	z/TKrtK7wMk=	sczRqr2j	5L27qM+0vaPCvA==	wr3QobfvtKvG5g==
1505	2	ytC+rsqzu/U=	a2VqdXF1ZXN0aW9uMQ==	1tC5+squtPPD+7Lo1q7Su7XEobDO97r+wfq+rqGxo6zU2rfWwODJz8r009rS1M/CxMTSu9bWo78=	wsyy6A==	u8ay6A==	utqy6A==	sNey6A==
1506	2	1u7X07DZvNI=	a2VqdXF1ZXN0aW9uMw==	0tTPwsTE0rvOu8rHzMazr9b4w/u1xKGws/XMxsvEvdyhsaO/	zMayrrui	16PWpsm9	wuax9s31	wO7l0w==
1507	2	xKvUz7Wkx+A=	a2VqdXF1ZXN0aW9uMQ==	obbLruSwtKuht9bQ1rHIocn6s7242bXE1+nWr9Xfysejvw==	6su4xw==	wfXMxg==	yO7Kz8j90Ns=	0e7Wvg==
1508	2	xKvUz7Wkx+A=	a2VqdXF1ZXN0aW9uMw==	yqu+raGkudj2wtbQtcShsPG68bvK58Wuo6y+/dfTusPlz6Gx0ru+5Mu1tcTKx6O/	0KK+tMDPyMs=	sK67pLqiza8=	tPO1qNe3x/PQxLCuxa7X0w==	vqvW0rGoufo=
1509	2	zOzQ/rXYu8Y=	a2VqdXF1ZXN0aW9uMQ==	zuXH3c+3xvDUtNPaurq0+izKx8utt6LD97XEo78=	u6rZog==	1cXW2b6w	seLItQ==	wO7KsdXk
1510	2	wPHA1tPft/4=	a2VqdXF1ZXN0aW9uMQ==	wO7sz9eo0LTFrsjLv9rWrNauw+61xKG20rv1+tbpobfW0KO6obDN7dexs/W5/aOss8HMtMfh16LQqbb5uPaho6GxxMS49rT61ri/2taso78=	s8Ghosy0	ze3XsQ==	s/U=	x+HXog==
1511	2	zOzQ/rXYu8Y=	a2VqdXF1ZXN0aW9uMQ==	xMS49rK7yse58MHWyb3LrrXEy8S++KO/	vv7P1Q==	yb3H5Q==	y67Q4w==	yq/DwA==
1512	2	ytC+rsqzu/U=	a2VqdXF1ZXN0aW9uNA==	1tC5+sXr4r/A+sq3s6S609bQo6zS1M/CxMTSu9bWsrvK9NPas6O8+7XEtffOtsa3o78=	trm9tA==	u8a9tA==	wLG9t720	w6LP9Q==
1513	2	xKvUz7Wkx+A=	a2VqdXF1ZXN0aW9uMw==	obC1q8q5wfqzx7fJvavU2qOssru9zLr6wu22yNL1yb2hsdbQtcS3yb2r1ri1xMrHxMTOu72rvvyjvw==	u/TIpbKh	zsDH4A==	wO654w==	u6jEvsC8
1514	2	1u7X07DZvNI=	a2VqdXF1ZXN0aW9uMw==	sfi3qKG2yP3KrsH5vMaht9bQobDJ+baru/fO96GxtcS6rNLlysejvw==	vfi5pQ==	t8DK2A==	1sbU7LzZz/OjrMq5tdDIy7L6yfq07b71	s7fNyw==
1515	2	zOzQ/rXYu8Y=	a2VqdXF1ZXN0aW9uMQ==	09ChsMzsz8K12tK7xubJvaGxw8DT/taus8a1xMrHo78=	u8bJvQ==	wq7JvQ==	u6rJvQ==	zKnJvQ==
1516	2	xKvUz7Wkx+A=	a2VqdXF1ZXN0aW9uMw==	xubDxbbdvNfWrsr11tCjrM/CwdDExNK7w8Wyu8r009q8qsPFo78=	v6rDxQ==	0N3DxQ==	y8DDxQ==	yfrDxQ==
1517	2	0qLLtLOvuNk=	a2VqdXF1ZXN0aW9uMQ==	1b25+sqxxtqjrL6j6fC37tHgufrMq9fTtaTWrsP8o6zHsMiltMzJsaO/	x9jKvLvK	urrO5LXb	zMbMq9fa	w/ezydfm
1518	2	0rDIpMqw0sU=	a2VqdXF1ZXN0aW9uMw==	obbLruSwtKuht9bQzOG1vaGw1PTIpcHLudjDxaGxtcTQqrrz0+/Kx6O/	0dq2+rXBweU=	usPX37K7y80=	s9nByw==	v7a/rrTzt70=
1519	2	ytC+rsqzu/U=	a2VqdXF1ZXN0aW9uMQ==	s/3PprSrzbO1xLvutq/E2sjd1tCjrLK7sPzAqKO/	s9TMwNSy	t8WxrNbx	zPm0usGq	zPm4o9fW
1520	2	xKvUz7Wkx+A=	a2VqdXF1ZXN0aW9uNA==	ztK5+tb4w/u7rbzS0Oyxr7ro0tS7rcqyw7TX7s6qs/bD+6O/	z7o=	yq/Ntw==	uu/X0w==	wu0=
1521	2	xKvUz7Wkx+A=	a2VqdXF1ZXN0aW9uMQ==	1tC5+snxu7C0q8u1tcTKvNfmysejvw==	xa7mtA==	z8TN3g==	zfXEuMTvxO8=	zvfN9cS4
1522	2	xKvUz7Wkx+A=	a2VqdXF1ZXN0aW9uMw==	yq62/sn60KTW0M3DtcTPwtK7uPbJ+tCkysejvw==	xaM=	wu0=	wfo=	1u0=
1523	2	0rDIpMqw0sU=	a2VqdXF1ZXN0aW9uMw==	tObQxLK7ycajrNPQv9rE0dHUoaO08tK719ajvw==	vMY=	y+M=	0cc=	xMc=
1524	2	zOzQ/rXYu8Y=	a2VqdXF1ZXN0aW9uMQ==	y860+tbGtMnStbfHs6O3scjZo6zW+MP7tcTI6tKkzrvT2sTEuPbKoaO/	utPEzw==	utOxsQ==	yb22qw==	yb3O9w==
1525	2	1u7X07DZvNI=	a2VqdXF1ZXN0aW9uMQ==	obCwy9a4zbfN06GxysfExM67ya7Iy7XEsfC6xaO/	vMTs+LeiyqY=	vru/1beoyqY=	yqXRz7eoyqY=	0aezz7eoyqY=
1526	2	wPHA1tPft/4=	a2VqdXF1ZXN0aW9uMg==	ucW0+tGsz+PW0KOswt3Q/dDOxczIxrXE0azP47G7s8bOqqO/	s8HP48S+v+k=	xczP4w==	z+PMwA==	z+PV7Q==
1527	2	xKvUz7Wkx+A=	a2VqdXF1ZXN0aW9uMw==	z8LB0LTK0+/W0Lqs09C07bHw19a1xMrHo78=	0MSwssDttcM=	zt7A7cihxNY=	yMvH6crCuco=	x6fXy7DZzKw=
1528	2	ytC+rsqzu/U=	a2VqdXF1ZXN0aW9uMQ==	yqvKpbbFuKbL+db4obbS+9bQsMvPybjoobfW0KGwy9W9+rOk1avQ5bfwx7ChscrH1rjS1M/CxMTOu6O/	y9W9+g==	0MHG+ryy	4a+yzg==	wO7JzNL+
1529	2	ytC+rsqzu/U=	a2VqdXF1ZXN0aW9uMQ==	vsa1xM/j0M231sDgsruw/MCo0tTPwsTE0rvW1qO/	z8zPytDN	w9fP49DN	xuTL+8/j0M0=	x+XP49DN
1530	2	ytC+rsqzu/U=	a2VqdXF1ZXN0aW9uMw==	1tC5+sXr4r/A+sq3s6S609bQo6zS1M/CxMTSu9bWsrvK9NPas6O8+7XEtffOtsa3o78=	ybDIyg==	s8LGpA==	wrnI1w==	uMqy3Q==
1531	2	wPHA1tPft/4=	a2VqdXF1ZXN0aW9uMg==	zvfPxLXEtryzx8rHo78=	s6Swsg==	0MvH7Liu	uOS+qQ==	y9XW3Q==
1532	2	ytC+rsqzu/U=	a2VqdXF1ZXN0aW9uMQ==	ucW0+seusdLW0KGwsOvBvceuobHW99KqwffNqNPaxMS49rOvtPqjvw==	x9i0+g==	w/e0+g==	y860+g==	1Kq0+g==
1533	2	0qLLtLOvuNk=	a2VqdXF1ZXN0aW9uMg==	ztK5+s/WtObX7tTntcSx4MTqzOXKt8rpysejvw==	yre8xw==	tLrH7w==	urrK6Q==	1tzA8Q==
1534	2	zOzQ/rXYu8Y=	a2VqdXF1ZXN0aW9uMQ==	IMzGs6/X986q1tjSqrbUzeLDs9LXuNu/2rXEs8fK0MrHo78=	uePW3Q==	0e/W3Q==	y9XW3Q==	wuXR9A==
1535	2	xKvUz7Wkx+A=	a2VqdXF1ZXN0aW9uMg==	tqu3vbK7sNzKx73w07nQocu1obbQprDBva26/qG3yrLDtL3MtcS9zNb3o78=	zuS1scXJ	yNXUwsnxvcw=	yKvV5r3M	tuvDvMXJ
1536	2	xKvUz7Wkx+A=	a2VqdXF1ZXN0aW9uMw==	oba67MKlw86ht9bQo6zRprGm7s61xMfXyfrEuMfXysejvw==	zfW38sjL	0M+38sjL	0abSzMLo	1dTSzMTv
1537	2	ytC+rsqzu/U=	a2VqdXF1ZXN0aW9uMQ==	tKvNs73ayNWhsLS6vdqhsdK7sOPS1MTE0rvM7M6qveHK+KO/	xanA+tX91MLKrs7l	xanA+tX91MKz9cbf	xanA+tX91MKz9cqu	xanA+tX91MKz9cj9
1538	2	xKvUz7Wkx+A=	a2VqdXF1ZXN0aW9uMg==	ztK5+rXa0ruyvbOkxqq37bTM0KHLtcrHo78=	oba98Ma/w7ehtw==	obbI5cHWzeLKt6G3	obbO99POvMehtw==	obbO98/hvMehtw==
1539	2	ytC+rsqzu/U=	a2VqdXF1ZXN0aW9uMw==	w+a329bQo6y21MPmt9vWysG/xvC+9rao0NTX99PDtcTKx6O/	te232w==	y6631g==	tbCw19bK	1qy3vg==
1540	2	zOzQ/rXYu8Y=	a2VqdXF1ZXN0aW9uMQ==	zfvOxc7Kx9DLxNXvt6jKx8utt6LD97XEo78=	seLItQ==	wO7KsdXk	u6rZog==	1cXW2b6w
1541	2	xKvUz7Wkx+A=	a2VqdXF1ZXN0aW9uMg==	obDH4Mfg19PxxqOs08bTxs7S0MSho6Gxs/bX1KO/	obbI/dfWvq2htw==	obbKq76tobc=	oba089Gnobc=	obbS176tobc=
1542	2	xKvUz7Wkx+A=	a2VqdXF1ZXN0aW9uMQ==	vfDTudb4w/vQocu1obbM7MH6sMuyv6G3w+jQtLXEysfKssO0s6+0+rXEysLH6aO/	y87EqQ==	urqzrw==	w/ezrw==	yP25+sqxxto=
1543	2	0rDIpMqw0sU=	a2VqdXF1ZXN0aW9uMw==	tLrH78qxxtrCs7DgtMe19NGn0tWyu76rtcS13NfTzKnJvaOsuvPMqcm9xL69s7y80tXSu8P5vqrIy6OsssLSu7PJ0++jvw==	uc7Ev8/gv7Q=	0afS1bK7vqs=	srvKtsypyb0=	sODDxcWquKs=
1544	2	1u7X07DZvNI=	a2VqdXF1ZXN0aW9uNA==	0tTPwsTE0rvP7rK7yvTT2svOs6+hsMvEtPPA4MrpobGjvw==	obay4biu1Kq56qG3	obbMq8a9ueO8x6G3	obbMq8a90/nAwKG3	obbF5c7E1M+4rqG3
1545	2	0qLLtLOvuNk=	a2VqdXF1ZXN0aW9uNA==	w/e0+szYyKi84LLsu/q5uaGwtquzp6GxtcTIq7PGysejvw==	tqu8qba+s6c=	tqu8qcTDs6c=	tqu8qcu9s6c=	tqu8qcrCs6c=
1546	2	zOzQ/rXYu8Y=	a2VqdXF1ZXN0aW9uMQ==	srvK9NPaze7Ez9C7wdC1xMj9tPPJvc+1tcTKx6O/	zKnJvQ==	u8bJvQ==	vsW7qsm9	zOzEv8m9
1547	2	zOzQ/rXYu8Y=	a2VqdXF1ZXN0aW9uMQ==	vsW7qsm9ysfW0Ln6t/C9zMvEtPPD+8m91q7Su6Osy/zOu9PaxMS49sqho78=	sLK71Q==	va3L1Q==	va3O9w==	uKO9qA==
1548	2	zOzQ/rXYu8Y=	a2VqdXF1ZXN0aW9uMQ==	1+7U57zHwry5/sDX5efQx7XE1vjX98rHo78=	oba7tMTP19Ohtw==	obbKt7zHobc=	obbOxM/Xzai/vKG3	obbLzsq3obc=
1549	2	wPHA1tPft/4=	a2VqdXF1ZXN0aW9uMg==	0tTPwsTE0rvP7rK7yvTT2s7Sufq5xbT6xa7X07ei0M3W1sDgo78=	veH338q9	sazVqMq9	xcy1/sq9	t7Tnusq9
1550	2	ytC+rsqzu/U=	a2VqdXF1ZXN0aW9uMg==	sui5uLXE0M6zyaOs1vfSqsrH0vLOqrLo0rbW0LXE0tTPwsTE0rvW1rPJt9ajvw==	tbCw19bK	sui24LfT	zMe31g==	0c631g==
1551	2	ytC+rsqzu/U=	a2VqdXF1ZXN0aW9uNA==	obCwx7jiobHKx9LUz8LExLj2tdjH+LXEzNjJq8P7s9Sjvw==	yb3O9w==	xNrDybnF	ycLO9w==	wM+xsb6p
1552	2	xKvUz7Wkx+A=	a2VqdXF1ZXN0aW9uMQ==	z8LB0NChy7XX98a31tDExNK7sr/Kx7vG0te1xNChy7Wjvw==	tPPMxsurwfq0qw==	sd+zx8DL19M=	zOzRxMP31MK1tg==	sczT8bW2
1553	2	wPHA1tPft/4=	a2VqdXF1ZXN0aW9uMg==	ucW0+rOvzaK52dSxye20qbXEobC5q7f+obHKx9a4o78=	1Nq80sDvtKm1xNLCt/4=	sN28+7vKtdu0qbXEwPG3/g==	vMDs69fm19q0qbXE0sK3/g==	veG76cqxtKm1xMDxt/4=
